Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role,Invoice amount,Discount,Country
1048,14/07/2020 17:53:00,15/07/2020 05:44:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,678266.61,156611.32,SGP
1048,15/07/2020 06:56:00,15/07/2020 07:05:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,678266.61,156611.32,SGP
1048,03/08/2020 00:17:00,03/08/2020 00:50:00,Confirm Purchase Order,Karen Clarens,Supplier,678266.61,156611.32,SGP
1048,20/08/2020 06:53:00,22/08/2020 07:47:00,Deliver Goods Services,Karen Clarens,Supplier,678266.61,156611.32,SGP
1048,22/08/2020 15:39:00,22/08/2020 15:40:00,Release Purchase Order,Clement Duchot,Requester,678266.61,156611.32,SGP
1048,23/08/2020 15:35:00,23/08/2020 15:36:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,678266.61,156611.32,SGP
1048,26/08/2020 00:03:00,26/08/2020 00:03:00,Send invoice,Carmen Finacse,Supplier,678266.61,156611.32,SGP
1048,26/08/2020 14:36:00,26/08/2020 14:41:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,678266.61,156611.32,SGP
1048,26/08/2020 14:41:00,26/08/2020 14:41:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,678266.61,156611.32,SGP
1048,26/08/2020 14:51:00,26/08/2020 14:59:00,Pay invoice,Karalda Nimwada,Financial Manager,678266.61,156611.32,SGP
383,24/02/2020 00:02:00,24/02/2020 00:42:00,Create Purchase Requisition,Miu Hanwan,Requester,1307069.69,49706.95,NZL
383,24/02/2020 03:13:00,24/02/2020 03:23:00,Create Request for Quotation Requester,Kim Passa,Requester,1307069.69,49706.95,NZL
383,24/02/2020 05:18:00,24/02/2020 05:43:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1307069.69,49706.95,NZL
383,24/02/2020 06:35:00,24/02/2020 06:40:00,Amend Request for Quotation Requester,Penn Osterwalder,Requester Manager,1307069.69,49706.95,NZL
383,25/02/2020 11:57:00,25/02/2020 12:20:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1307069.69,49706.95,NZL
383,25/02/2020 13:12:00,25/02/2020 13:27:00,Amend Request for Quotation Requester,Immanuel Karagianni,Requester Manager,1307069.69,49706.95,NZL
383,04/03/2020 18:01:00,04/03/2020 18:21:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1307069.69,49706.95,NZL
1047,02/06/2020 10:49:00,02/06/2020 11:16:00,Create Purchase Requisition,Kim Passa,Requester,26441.41,6016.73,JPN
1047,03/06/2020 00:05:00,03/06/2020 00:11:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,26441.41,6016.73,JPN
1047,03/06/2020 00:18:00,03/06/2020 00:20:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,26441.41,6016.73,JPN
1047,08/06/2020 04:41:00,08/06/2020 05:11:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,26441.41,6016.73,JPN
384,24/02/2020 02:47:00,24/02/2020 03:43:00,Create Purchase Requisition,Miu Hanwan,Requester,82249.94,11333.76,SGP
384,25/02/2020 02:13:00,25/02/2020 02:17:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,82249.94,11333.76,SGP
384,25/02/2020 02:22:00,25/02/2020 02:24:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,82249.94,11333.76,SGP
384,25/02/2020 19:40:00,25/02/2020 20:05:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,82249.94,11333.76,SGP
384,27/02/2020 19:53:00,27/02/2020 20:05:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,82249.94,11333.76,SGP
384,28/02/2020 06:30:00,28/02/2020 09:29:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,82249.94,11333.76,SGP
384,28/02/2020 16:16:00,28/02/2020 16:31:00,Analyze Quotation comparison Map,Anna Kaufmann,Requester,82249.94,11333.76,SGP
384,28/02/2020 16:31:00,28/02/2020 16:31:00,Choose best option,Immanuel Karagianni,Requester,82249.94,11333.76,SGP
384,01/03/2020 00:35:00,01/03/2020 06:27:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,82249.94,11333.76,SGP
384,02/03/2020 10:22:00,02/03/2020 10:34:00,Create Purchase Order,Karel de Groot,Purchasing Agent,82249.94,11333.76,SGP
384,03/03/2020 23:13:00,03/03/2020 23:27:00,Confirm Purchase Order,Karen Clarens,Supplier,82249.94,11333.76,SGP
384,05/03/2020 06:44:00,05/03/2020 19:21:00,Deliver Goods Services,Carmen Finacse,Supplier,82249.94,11333.76,SGP
384,06/03/2020 02:52:00,06/03/2020 02:53:00,Release Purchase Order,Esmana Liubiata,Requester,82249.94,11333.76,SGP
384,06/03/2020 14:00:00,06/03/2020 14:01:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,82249.94,11333.76,SGP
384,08/03/2020 03:11:00,08/03/2020 03:11:00,Send invoice,Esmeralda Clay,Supplier,82249.94,11333.76,SGP
384,08/03/2020 17:33:00,08/03/2020 17:36:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,82249.94,11333.76,SGP
384,08/03/2020 17:36:00,08/03/2020 17:36:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,82249.94,11333.76,SGP
384,08/03/2020 18:40:00,08/03/2020 18:53:00,Pay invoice,Karalda Nimwada,Financial Manager,82249.94,11333.76,SGP
381,23/02/2020 22:35:00,23/02/2020 23:16:00,Create Purchase Requisition,Penn Osterwalder,Requester,1403521.71,51146.81,AUS
381,24/02/2020 03:32:00,24/02/2020 03:40:00,Create Request for Quotation Requester,Penn Osterwalder,Requester,1403521.71,51146.81,AUS
381,24/02/2020 22:52:00,24/02/2020 23:19:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1403521.71,51146.81,AUS
381,26/02/2020 02:49:00,26/02/2020 03:14:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,1403521.71,51146.81,AUS
381,26/02/2020 03:35:00,26/02/2020 04:32:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,1403521.71,51146.81,AUS
381,26/02/2020 10:21:00,26/02/2020 10:44:00,Analyze Quotation comparison Map,Esmana Liubiata,Requester,1403521.71,51146.81,AUS
381,26/02/2020 10:44:00,26/02/2020 10:44:00,Choose best option,Fjodor Kowalski,Requester,1403521.71,51146.81,AUS
381,26/02/2020 14:15:00,27/02/2020 03:33:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,1403521.71,51146.81,AUS
381,27/02/2020 05:06:00,27/02/2020 05:16:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,1403521.71,51146.81,AUS
381,27/02/2020 22:37:00,27/02/2020 22:58:00,Confirm Purchase Order,Karen Clarens,Supplier,1403521.71,51146.81,AUS
381,04/03/2020 01:44:00,04/03/2020 10:13:00,Deliver Goods Services,Esmeralda Clay,Supplier,1403521.71,51146.81,AUS
381,04/03/2020 18:18:00,04/03/2020 18:19:00,Release Purchase Order,Immanuel Karagianni,Requester,1403521.71,51146.81,AUS
381,05/03/2020 03:43:00,05/03/2020 03:44:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,1403521.71,51146.81,AUS
381,10/03/2020 21:15:00,10/03/2020 21:15:00,Send invoice,Sean Manney,Supplier,1403521.71,51146.81,AUS
381,11/03/2020 11:39:00,11/03/2020 11:43:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,1403521.71,51146.81,AUS
381,11/03/2020 11:43:00,11/03/2020 11:43:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1403521.71,51146.81,AUS
381,11/03/2020 11:53:00,11/03/2020 12:03:00,Pay invoice,Karalda Nimwada,Financial Manager,1403521.71,51146.81,AUS
380,23/02/2020 19:02:00,23/02/2020 19:11:00,Create Purchase Requisition,Nico Ojenbeer,Requester,18666.27,3131.14,SGP
380,24/02/2020 00:25:00,24/02/2020 00:35:00,Create Request for Quotation Requester,Elvira Lores,Requester,18666.27,3131.14,SGP
380,25/02/2020 12:20:00,25/02/2020 12:36:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,18666.27,3131.14,SGP
380,26/02/2020 12:56:00,26/02/2020 13:24:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,18666.27,3131.14,SGP
380,26/02/2020 14:34:00,26/02/2020 19:08:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,18666.27,3131.14,SGP
380,27/02/2020 02:10:00,27/02/2020 02:21:00,Analyze Quotation comparison Map,Anne Olwada,Requester,18666.27,3131.14,SGP
380,27/02/2020 02:21:00,27/02/2020 02:21:00,Choose best option,Penn Osterwalder,Requester,18666.27,3131.14,SGP
380,28/02/2020 01:49:00,28/02/2020 06:21:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,18666.27,3131.14,SGP
380,28/02/2020 10:46:00,28/02/2020 10:55:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,18666.27,3131.14,SGP
380,02/03/2020 15:20:00,02/03/2020 15:44:00,Confirm Purchase Order,Karen Clarens,Supplier,18666.27,3131.14,SGP
380,04/03/2020 12:13:00,04/03/2020 16:25:00,Deliver Goods Services,Sean Manney,Supplier,18666.27,3131.14,SGP
380,05/03/2020 00:11:00,05/03/2020 00:12:00,Release Purchase Order,Clement Duchot,Requester,18666.27,3131.14,SGP
380,05/03/2020 09:04:00,05/03/2020 09:05:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,18666.27,3131.14,SGP
380,05/03/2020 22:19:00,05/03/2020 22:19:00,Send invoice,Kiu Kan,Supplier,18666.27,3131.14,SGP
380,06/03/2020 12:55:00,06/03/2020 12:58:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,18666.27,3131.14,SGP
380,06/03/2020 12:58:00,06/03/2020 12:58:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,18666.27,3131.14,SGP
380,06/03/2020 13:26:00,06/03/2020 13:34:00,Pay invoice,Pedro Alvares,Financial Manager,18666.27,3131.14,SGP
389,24/02/2020 19:13:00,24/02/2020 19:19:00,Create Purchase Requisition,Tesca Lobes,Requester,1465642.43,267361.8,JPN
389,24/02/2020 23:28:00,24/02/2020 23:40:00,Create Request for Quotation Requester,Elvira Lores,Requester,1465642.43,267361.8,JPN
389,02/03/2020 20:39:00,02/03/2020 21:04:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1465642.43,267361.8,JPN
389,03/03/2020 06:51:00,03/03/2020 07:09:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,1465642.43,267361.8,JPN
389,03/03/2020 14:03:00,03/03/2020 19:06:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,1465642.43,267361.8,JPN
389,04/03/2020 02:06:00,04/03/2020 02:19:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,1465642.43,267361.8,JPN
389,04/03/2020 02:19:00,04/03/2020 02:19:00,Choose best option,Immanuel Karagianni,Requester,1465642.43,267361.8,JPN
389,04/03/2020 09:36:00,04/03/2020 17:33:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,1465642.43,267361.8,JPN
389,04/03/2020 20:10:00,04/03/2020 20:22:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,1465642.43,267361.8,JPN
389,07/03/2020 14:10:00,07/03/2020 14:33:00,Confirm Purchase Order,Sean Manney,Supplier,1465642.43,267361.8,JPN
389,08/03/2020 03:11:00,08/03/2020 21:30:00,Deliver Goods Services,Esmeralda Clay,Supplier,1465642.43,267361.8,JPN
389,09/03/2020 05:14:00,09/03/2020 05:15:00,Release Purchase Order,Tesca Lobes,Requester,1465642.43,267361.8,JPN
389,09/03/2020 13:47:00,09/03/2020 13:48:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,1465642.43,267361.8,JPN
389,10/03/2020 18:49:00,10/03/2020 18:49:00,Send invoice,Sean Manney,Supplier,1465642.43,267361.8,JPN
389,11/03/2020 09:11:00,11/03/2020 09:16:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1465642.43,267361.8,JPN
389,11/03/2020 09:51:00,11/03/2020 10:13:00,Settle dispute with supplier Financial Manager,Pedro Alvares,Financial Manager,1465642.43,267361.8,JPN
389,11/03/2020 10:16:00,11/03/2020 10:16:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1465642.43,267361.8,JPN
389,11/03/2020 11:19:00,11/03/2020 11:32:00,Pay invoice,Pedro Alvares,Financial Manager,1465642.43,267361.8,JPN
387,24/02/2020 15:03:00,24/02/2020 15:44:00,Create Purchase Requisition,Fjodor Kowalski,Requester,1448211.66,60255.56,NZL
387,25/02/2020 14:35:00,25/02/2020 14:40:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,1448211.66,60255.56,NZL
387,25/02/2020 14:45:00,25/02/2020 14:47:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,1448211.66,60255.56,NZL
387,28/02/2020 07:51:00,28/02/2020 08:08:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1448211.66,60255.56,NZL
387,28/02/2020 17:22:00,28/02/2020 17:47:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,1448211.66,60255.56,NZL
387,28/02/2020 19:54:00,28/02/2020 23:27:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,1448211.66,60255.56,NZL
387,01/03/2020 06:36:00,01/03/2020 06:45:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,1448211.66,60255.56,NZL
387,01/03/2020 06:45:00,01/03/2020 06:45:00,Choose best option,Anne Olwada,Requester,1448211.66,60255.56,NZL
387,01/03/2020 10:31:00,01/03/2020 22:24:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,1448211.66,60255.56,NZL
387,03/03/2020 19:08:00,03/03/2020 19:19:00,Create Purchase Order,Karel de Groot,Purchasing Agent,1448211.66,60255.56,NZL
387,05/03/2020 13:19:00,05/03/2020 13:53:00,Confirm Purchase Order,Karen Clarens,Supplier,1448211.66,60255.56,NZL
387,06/03/2020 10:22:00,07/03/2020 13:42:00,Deliver Goods Services,Sean Manney,Supplier,1448211.66,60255.56,NZL
387,07/03/2020 21:32:00,07/03/2020 21:33:00,Release Purchase Order,Anna Kaufmann,Requester,1448211.66,60255.56,NZL
387,08/03/2020 10:21:00,08/03/2020 10:22:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,1448211.66,60255.56,NZL
387,10/03/2020 18:49:00,10/03/2020 18:49:00,Send invoice,Sean Manney,Supplier,1448211.66,60255.56,NZL
387,11/03/2020 09:04:00,11/03/2020 09:10:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1448211.66,60255.56,NZL
387,11/03/2020 09:10:00,11/03/2020 09:10:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1448211.66,60255.56,NZL
387,11/03/2020 10:13:00,11/03/2020 10:23:00,Pay invoice,Pedro Alvares,Financial Manager,1448211.66,60255.56,NZL
1052,03/06/2020 11:08:00,03/06/2020 11:14:00,Create Purchase Requisition,Penn Osterwalder,Requester,601443.48,139412.92,AUS
1052,03/06/2020 12:48:00,03/06/2020 13:00:00,Create Request for Quotation Requester,Nico Ojenbeer,Requester,601443.48,139412.92,AUS
1052,10/07/2020 06:40:00,10/07/2020 06:54:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,601443.48,139412.92,AUS
1052,10/07/2020 07:47:00,10/07/2020 07:55:00,Amend Request for Quotation Requester,Alberto Duport,Requester Manager,601443.48,139412.92,AUS
1052,16/07/2020 06:38:00,16/07/2020 07:15:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,601443.48,139412.92,AUS
1052,16/07/2020 08:07:00,16/07/2020 08:19:00,Amend Request for Quotation Requester,Fjodor Kowalski,Requester Manager,601443.48,139412.92,AUS
1052,22/07/2020 05:43:00,22/07/2020 05:49:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,601443.48,139412.92,AUS
1052,22/07/2020 06:36:00,22/07/2020 06:43:00,Amend Request for Quotation Requester,Anne Olwada,Requester Manager,601443.48,139412.92,AUS
1052,30/07/2020 09:32:00,30/07/2020 10:03:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,601443.48,139412.92,AUS
1052,30/07/2020 10:55:00,30/07/2020 11:02:00,Amend Request for Quotation Requester,Esmana Liubiata,Requester Manager,601443.48,139412.92,AUS
1052,01/08/2020 05:05:00,01/08/2020 05:19:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,601443.48,139412.92,AUS
1052,01/08/2020 21:46:00,01/08/2020 21:49:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,601443.48,139412.92,AUS
1052,01/08/2020 23:14:00,02/08/2020 01:56:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,601443.48,139412.92,AUS
1052,02/08/2020 08:19:00,02/08/2020 08:52:00,Analyze Quotation comparison Map,Tesca Lobes,Requester,601443.48,139412.92,AUS
1052,02/08/2020 08:52:00,02/08/2020 08:52:00,Choose best option,Fjodor Kowalski,Requester,601443.48,139412.92,AUS
1052,02/08/2020 11:13:00,02/08/2020 19:46:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,601443.48,139412.92,AUS
1052,02/08/2020 21:10:00,02/08/2020 21:23:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,601443.48,139412.92,AUS
1052,03/08/2020 01:31:00,03/08/2020 01:47:00,Confirm Purchase Order,Kiu Kan,Supplier,601443.48,139412.92,AUS
1052,18/08/2020 02:32:00,20/08/2020 02:22:00,Deliver Goods Services,Kiu Kan,Supplier,601443.48,139412.92,AUS
1052,20/08/2020 09:34:00,20/08/2020 09:35:00,Release Purchase Order,Miu Hanwan,Requester,601443.48,139412.92,AUS
1052,21/08/2020 15:46:00,21/08/2020 15:47:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,601443.48,139412.92,AUS
1052,22/08/2020 08:30:00,22/08/2020 08:30:00,Send invoice,Karen Clarens,Supplier,601443.48,139412.92,AUS
1052,22/08/2020 22:57:00,22/08/2020 23:03:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,601443.48,139412.92,AUS
1052,22/08/2020 23:50:00,23/08/2020 00:19:00,Settle dispute with supplier Financial Manager,Pedro Alvares,Financial Manager,601443.48,139412.92,AUS
1052,23/08/2020 00:19:00,23/08/2020 00:19:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,601443.48,139412.92,AUS
1052,23/08/2020 01:01:00,23/08/2020 01:12:00,Pay invoice,Karalda Nimwada,Financial Manager,601443.48,139412.92,AUS
386,24/02/2020 14:28:00,24/02/2020 14:38:00,Create Purchase Requisition,Anna Kaufmann,Requester,469387.83,60820.16,AUS
386,25/02/2020 07:43:00,25/02/2020 07:49:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,469387.83,60820.16,AUS
386,25/02/2020 07:57:00,25/02/2020 07:58:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,469387.83,60820.16,AUS
386,04/03/2020 21:55:00,04/03/2020 22:10:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,469387.83,60820.16,AUS
386,04/03/2020 22:56:00,04/03/2020 23:01:00,Amend Request for Quotation Requester,Alberto Duport,Requester Manager,469387.83,60820.16,AUS
386,29/03/2020 17:56:00,29/03/2020 18:22:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,469387.83,60820.16,AUS
386,29/03/2020 19:12:00,29/03/2020 19:27:00,Amend Request for Quotation Requester,Penn Osterwalder,Requester Manager,469387.83,60820.16,AUS
386,21/04/2020 12:24:00,21/04/2020 12:55:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,469387.83,60820.16,AUS
386,21/04/2020 13:49:00,21/04/2020 14:04:00,Amend Request for Quotation Requester,Kim Passa,Requester Manager,469387.83,60820.16,AUS
386,11/05/2020 03:05:00,11/05/2020 03:22:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,469387.83,60820.16,AUS
386,11/05/2020 04:15:00,11/05/2020 04:26:00,Amend Request for Quotation Requester,Miu Hanwan,Requester Manager,469387.83,60820.16,AUS
386,17/05/2020 17:00:00,17/05/2020 17:21:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,469387.83,60820.16,AUS
386,17/05/2020 22:54:00,17/05/2020 23:21:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,469387.83,60820.16,AUS
386,18/05/2020 10:35:00,18/05/2020 12:08:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,469387.83,60820.16,AUS
386,18/05/2020 19:10:00,18/05/2020 19:40:00,Analyze Quotation comparison Map,Christian Francois,Requester,469387.83,60820.16,AUS
386,18/05/2020 19:40:00,18/05/2020 19:40:00,Choose best option,Anne Olwada,Requester,469387.83,60820.16,AUS
386,20/05/2020 11:30:00,20/05/2020 22:53:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,469387.83,60820.16,AUS
386,21/05/2020 18:17:00,21/05/2020 18:29:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,469387.83,60820.16,AUS
386,22/05/2020 21:24:00,22/05/2020 21:48:00,Confirm Purchase Order,Carmen Finacse,Supplier,469387.83,60820.16,AUS
386,28/05/2020 15:42:00,30/05/2020 04:34:00,Deliver Goods Services,Carmen Finacse,Supplier,469387.83,60820.16,AUS
386,30/05/2020 11:55:00,30/05/2020 11:56:00,Release Purchase Order,Penn Osterwalder,Requester,469387.83,60820.16,AUS
386,30/05/2020 21:51:00,30/05/2020 21:52:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,469387.83,60820.16,AUS
386,31/05/2020 07:52:00,31/05/2020 07:52:00,Send invoice,Kiu Kan,Supplier,469387.83,60820.16,AUS
386,31/05/2020 21:59:00,31/05/2020 22:02:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,469387.83,60820.16,AUS
386,31/05/2020 22:02:00,31/05/2020 22:02:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,469387.83,60820.16,AUS
386,31/05/2020 22:06:00,31/05/2020 22:11:00,Pay invoice,Karalda Nimwada,Financial Manager,469387.83,60820.16,AUS
245,02/02/2020 13:14:00,02/02/2020 14:11:00,Create Purchase Requisition,Penn Osterwalder,Requester,1037505.28,123708.8,NZL
245,02/02/2020 16:13:00,02/02/2020 16:19:00,Create Request for Quotation Requester,Fjodor Kowalski,Requester,1037505.28,123708.8,NZL
245,05/02/2020 17:58:00,05/02/2020 18:15:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1037505.28,123708.8,NZL
245,05/02/2020 19:03:00,05/02/2020 19:18:00,Amend Request for Quotation Requester,Christian Francois,Requester Manager,1037505.28,123708.8,NZL
245,05/02/2020 23:55:00,06/02/2020 00:19:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1037505.28,123708.8,NZL
245,06/02/2020 01:06:00,06/02/2020 01:19:00,Amend Request for Quotation Requester,Elvira Lores,Requester Manager,1037505.28,123708.8,NZL
245,09/02/2020 21:08:00,09/02/2020 21:22:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1037505.28,123708.8,NZL
245,11/02/2020 00:44:00,11/02/2020 01:12:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,1037505.28,123708.8,NZL
245,11/02/2020 04:59:00,11/02/2020 08:23:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,1037505.28,123708.8,NZL
245,11/02/2020 15:17:00,11/02/2020 15:33:00,Analyze Quotation comparison Map,Tesca Lobes,Requester,1037505.28,123708.8,NZL
245,11/02/2020 15:33:00,11/02/2020 15:33:00,Choose best option,Clement Duchot,Requester,1037505.28,123708.8,NZL
245,12/02/2020 06:33:00,12/02/2020 13:06:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,1037505.28,123708.8,NZL
245,12/02/2020 19:48:00,12/02/2020 19:58:00,Create Purchase Order,Karel de Groot,Purchasing Agent,1037505.28,123708.8,NZL
245,13/02/2020 17:56:00,13/02/2020 18:13:00,Confirm Purchase Order,Kiu Kan,Supplier,1037505.28,123708.8,NZL
245,14/02/2020 18:32:00,16/02/2020 07:57:00,Deliver Goods Services,Sean Manney,Supplier,1037505.28,123708.8,NZL
245,16/02/2020 15:13:00,16/02/2020 15:14:00,Release Purchase Order,Miu Hanwan,Requester,1037505.28,123708.8,NZL
245,17/02/2020 01:37:00,17/02/2020 01:38:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,1037505.28,123708.8,NZL
245,17/02/2020 14:35:00,17/02/2020 14:35:00,Send invoice,Carmen Finacse,Supplier,1037505.28,123708.8,NZL
245,18/02/2020 05:00:00,18/02/2020 05:06:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,1037505.28,123708.8,NZL
245,18/02/2020 05:06:00,18/02/2020 05:06:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,1037505.28,123708.8,NZL
245,18/02/2020 05:46:00,18/02/2020 05:57:00,Pay invoice,Karalda Nimwada,Financial Manager,1037505.28,123708.8,NZL
1153,17/06/2020 08:26:00,17/06/2020 09:01:00,Create Purchase Requisition,Anne Olwada,Requester,1886.58,470.29,JPN
1153,17/06/2020 23:09:00,17/06/2020 23:14:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,1886.58,470.29,JPN
1151,17/06/2020 01:38:00,17/06/2020 02:32:00,Create Purchase Requisition,Clement Duchot,Requester,764089.46,17294.03,NZL
1151,17/06/2020 20:21:00,17/06/2020 20:26:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,764089.46,17294.03,NZL
1151,17/06/2020 20:30:00,17/06/2020 20:31:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,764089.46,17294.03,NZL
1151,17/06/2020 23:59:00,18/06/2020 00:16:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,764089.46,17294.03,NZL
242,02/02/2020 03:18:00,02/02/2020 03:26:00,Create Purchase Requisition,Kim Passa,Requester,670911.02,10851.54,NZL
242,02/02/2020 18:18:00,02/02/2020 18:23:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,670911.02,10851.54,NZL
242,02/02/2020 18:28:00,02/02/2020 18:31:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,670911.02,10851.54,NZL
242,05/02/2020 07:45:00,05/02/2020 08:24:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,670911.02,10851.54,NZL
242,05/02/2020 17:30:00,05/02/2020 17:58:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,670911.02,10851.54,NZL
242,05/02/2020 18:04:00,05/02/2020 21:38:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,670911.02,10851.54,NZL
242,06/02/2020 04:21:00,06/02/2020 04:54:00,Analyze Quotation comparison Map,Esmana Liubiata,Requester,670911.02,10851.54,NZL
242,06/02/2020 04:54:00,06/02/2020 04:54:00,Choose best option,Clement Duchot,Requester,670911.02,10851.54,NZL
242,07/02/2020 08:57:00,07/02/2020 19:11:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,670911.02,10851.54,NZL
242,08/02/2020 03:04:00,08/02/2020 03:14:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,670911.02,10851.54,NZL
242,08/02/2020 07:22:00,08/02/2020 07:32:00,Confirm Purchase Order,Carmen Finacse,Supplier,670911.02,10851.54,NZL
